SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.3743915031715592;4.47213595499958
117122;GreyMatter;0.4041784690953745;4.242640687119285
117122;Hippocampus;0.5287814602541739;5.196152422706632
117122;Thalamus;0.5019804594665962;6.557438524302
117122;WhiteMatter;0.6474358382527545;6.0
117122-PP;Amygdala;0.3743915031715592;4.47213595499958
117122-PP;GreyMatter;0.4041784690953745;4.242640687119285
117122-PP;Hippocampus;0.5287814602541739;5.196152422706632
117122-PP;Thalamus;0.5019804594665962;6.557438524302
117122-PP;WhiteMatter;0.6474358382527545;6.0
118528;Amygdala;0.5271234351864316;4.242640687119285
118528;GreyMatter;0.4116236975767535;4.123105625617661
118528;Hippocampus;0.5704464117536259;5.744562646538029
118528;Thalamus;0.7192209373097992;6.324555320336759
118528;WhiteMatter;0.6712517616518631;5.656854249492381
118528-PP;Amygdala;0.5271234351864316;4.242640687119285
118528-PP;GreyMatter;0.4116236975767535;4.123105625617661
118528-PP;Hippocampus;0.5704464117536259;5.744562646538029
118528-PP;Thalamus;0.7192209373097992;6.324555320336759
118528-PP;WhiteMatter;0.6712517616518631;5.656854249492381
118730;Amygdala;0.4211013419713096;3.605551275463989
118730;GreyMatter;0.4188549626861497;4.242640687119285
118730;Hippocampus;0.6307863351526177;4.123105625617661
118730;Thalamus;0.752060737527115;4.123105625617661
118730;WhiteMatter;0.6568543238073143;5.385164807134504
118730-PP;Amygdala;0.4211013419713096;3.605551275463989
118730-PP;GreyMatter;0.4188549626861497;4.242640687119285
118730-PP;Hippocampus;0.6307863351526177;4.123105625617661
118730-PP;Thalamus;0.752060737527115;4.123105625617661
118730-PP;WhiteMatter;0.6568543238073143;5.385164807134504
118932;Amygdala;0.5913795767032288;3.1622776601683795
118932;GreyMatter;0.40639184733095224;4.358898943540674
118932;Hippocampus;0.6703214016983768;4.47213595499958
118932;Thalamus;0.6101765813140518;6.164414002968976
118932;WhiteMatter;0.6263938527171232;5.744562646538029
