SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.5967465753424658;3.1622776601683795
117122;GreyMatter;0.5069785659072965;3.3166247903554
117122;Hippocampus;0.7077147946832321;3.1622776601683795
117122;Thalamus;0.718653079308817;4.123105625617661
117122;WhiteMatter;0.7270464589983677;6.164414002968976
117122-PP;Amygdala;0.5967465753424658;3.1622776601683795
117122-PP;GreyMatter;0.5069785659072965;3.3166247903554
117122-PP;Hippocampus;0.7077147946832321;3.1622776601683795
117122-PP;Thalamus;0.718653079308817;4.123105625617661
117122-PP;WhiteMatter;0.7270464589983677;6.164414002968976
118528;Amygdala;0.6495168451292765;4.242640687119285
118528;GreyMatter;0.5065071860894753;3.4641016151377544
118528;Hippocampus;0.6989247311827957;3.3166247903554
118528;Thalamus;0.7915142648134601;4.0
118528;WhiteMatter;0.7199175752563182;5.830951894845301
118528-PP;Amygdala;0.6495168451292765;4.242640687119285
118528-PP;GreyMatter;0.5065071860894753;3.4641016151377544
118528-PP;Hippocampus;0.6989247311827957;3.3166247903554
118528-PP;Thalamus;0.7915142648134601;4.0
118528-PP;WhiteMatter;0.7199175752563182;5.830951894845301
118730;Amygdala;0.7389749702026222;2.23606797749979
118730;GreyMatter;0.5036875557105763;3.7416573867739413
118730;Hippocampus;0.7040155440414507;3.3166247903554
118730;Thalamus;0.8224817977057252;3.1622776601683795
118730;WhiteMatter;0.7000245849906798;5.830951894845301
118730-PP;Amygdala;0.7389749702026222;2.23606797749979
118730-PP;GreyMatter;0.5036875557105763;3.7416573867739413
118730-PP;Hippocampus;0.7040155440414507;3.3166247903554
118730-PP;Thalamus;0.8224817977057252;3.1622776601683795
118730-PP;WhiteMatter;0.7000245849906798;5.830951894845301
118932;Amygdala;0.5478961504028648;3.3166247903554
118932;GreyMatter;0.5023371240169145;4.123105625617661
118932;Hippocampus;0.6952138592541842;3.3166247903554
118932;Thalamus;0.7677662419832619;3.3166247903554
118932;WhiteMatter;0.6800846375346495;6.164414002968976
118932-PP;Amygdala;0.5478961504028648;3.3166247903554
118932-PP;GreyMatter;0.5023371240169145;4.123105625617661
118932-PP;Hippocampus;0.6952138592541842;3.3166247903554
118932-PP;Thalamus;0.7677662419832619;3.3166247903554
118932-PP;WhiteMatter;0.6800846375346495;6.164414002968976
120111;Amygdala;0.6088595664467483;4.123105625617661
120111;GreyMatter;0.4997878278893202;3.1622776601683795
120111;Hippocampus;0.6776859504132231;3.7416573867739413
120111;Thalamus;0.759203166110239;4.242640687119285
120111;WhiteMatter;0.7169644687137051;6.324555320336759
120111-PP;Amygdala;0.6088595664467483;4.123105625617661
120111-PP;GreyMatter;0.4997878278893202;3.1622776601683795
120111-PP;Hippocampus;0.6776859504132231;3.7416573867739413
120111-PP;Thalamus;0.759203166110239;4.242640687119285
120111-PP;WhiteMatter;0.7169644687137051;6.324555320336759
122317;Amygdala;0.645756998387806;3.0
122317;GreyMatter;0.5136712309126102;3.1622776601683795
122317;Hippocampus;0.6928592476181121;3.1622776601683795
122317;Thalamus;0.828755177676041;2.449489742783178
122317;WhiteMatter;0.730805542003773;6.082762530298219
122317-PP;Amygdala;0.645756998387806;3.0
122317-PP;GreyMatter;0.5136712309126102;3.1622776601683795
122317-PP;Hippocampus;0.6928592476181121;3.1622776601683795
122317-PP;Thalamus;0.828755177676041;2.449489742783178
122317-PP;WhiteMatter;0.730805542003773;6.082762530298219
122620;Amygdala;0.6493506493506493;3.1622776601683795
122620;GreyMatter;0.5013455461563259;3.7416573867739413
122620;Hippocampus;0.6795993864477127;3.1622776601683795
122620;Thalamus;0.8297432407673987;3.0
122620;WhiteMatter;0.7047498041884186;6.082762530298219
122620-PP;Amygdala;0.6493506493506493;3.1622776601683795
122620-PP;GreyMatter;0.5013455461563259;3.7416573867739413
122620-PP;Hippocampus;0.6795993864477127;3.1622776601683795
122620-PP;Thalamus;0.8297432407673987;3.0
122620-PP;WhiteMatter;0.7047498041884186;6.082762530298219
123117;Amygdala;0.6576621644155412;2.449489742783178
123117;GreyMatter;0.5163300837057845;3.1622776601683795
123117;Hippocampus;0.7324446887453621;3.0
123117;Thalamus;0.8265722842363191;2.8284271247461903
123117;WhiteMatter;0.735984614795495;6.0
123117-PP;Amygdala;0.6576621644155412;2.449489742783178
123117-PP;GreyMatter;0.5163300837057845;3.1622776601683795
123117-PP;Hippocampus;0.7324446887453621;3.0
123117-PP;Thalamus;0.8265722842363191;2.8284271247461903
123117-PP;WhiteMatter;0.735984614795495;6.0
123925;Amygdala;0.706014755533325;3.3166247903554
123925;GreyMatter;0.5195754339370309;3.0
123925;Hippocampus;0.7469707769066286;3.1622776601683795
123925;Thalamus;0.8254938614661749;3.0
123925;WhiteMatter;0.7447444206891435;6.0
123925-PP;Amygdala;0.706014755533325;3.3166247903554
123925-PP;GreyMatter;0.5195754339370309;3.0
123925-PP;Hippocampus;0.7469707769066286;3.1622776601683795
123925-PP;Thalamus;0.8254938614661749;3.0
123925-PP;WhiteMatter;0.7447444206891435;6.0
124422;Amygdala;0.7367792052584404;2.449489742783178
124422;GreyMatter;0.49772798615153463;4.0
124422;Hippocampus;0.5988358556461001;5.477225575051661
124422;Thalamus;0.6623079648297852;5.196152422706632
124422;WhiteMatter;0.686567978964416;6.0
124422-PP;Amygdala;0.7367792052584404;2.449489742783178
124422-PP;GreyMatter;0.49772798615153463;4.0
124422-PP;Hippocampus;0.5988358556461001;5.477225575051661
124422-PP;Thalamus;0.6623079648297852;5.196152422706632
124422-PP;WhiteMatter;0.686567978964416;6.0
