SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.44229541100264574;20.42057785666214
117122;GreyMatter;0.7074901460861491;2.8284271247461903
117122;Hippocampus;0.39953514272571;20.518284528683193
117122;Thalamus;0.7206148075295624;10.488088481701515
117122;WhiteMatter;0.8151766578626756;2.449489742783178
117122-PP;Amygdala;0.44229541100264574;20.42057785666214
117122-PP;GreyMatter;0.7074901460861491;2.8284271247461903
117122-PP;Hippocampus;0.39953514272571;20.518284528683193
117122-PP;Thalamus;0.7206148075295624;10.488088481701515
117122-PP;WhiteMatter;0.8151766578626756;2.449489742783178
118528;Amygdala;0.36135139546270606;19.209372712298546
118528;GreyMatter;0.7058477129553546;4.123105625617661
118528;Hippocampus;0.37831286360698124;20.42057785666214
118528;Thalamus;0.6933760458597652;10.954451150103322
118528;WhiteMatter;0.8219953204904183;3.0
118528-PP;Amygdala;0.36135139546270606;19.209372712298546
118528-PP;GreyMatter;0.7058477129553546;4.123105625617661
118528-PP;Hippocampus;0.37831286360698124;20.42057785666214
118528-PP;Thalamus;0.6933760458597652;10.954451150103322
118528-PP;WhiteMatter;0.8219953204904183;3.0
118730;Amygdala;0.4825543120473996;16.61324772583615
118730;GreyMatter;0.7151107926916159;2.449489742783178
118730;Hippocampus;0.35938529088913285;20.024984394500787
118730;Thalamus;0.7109081374005769;11.40175425099138
118730;WhiteMatter;0.8109021375190592;2.23606797749979
118730-PP;Amygdala;0.4825543120473996;16.61324772583615
118730-PP;GreyMatter;0.7151107926916159;2.449489742783178
118730-PP;Hippocampus;0.35938529088913285;20.024984394500787
118730-PP;Thalamus;0.7109081374005769;11.40175425099138
118730-PP;WhiteMatter;0.8109021375190592;2.23606797749979
118932;Amygdala;0.45427385892116184;18.138357147217054
118932;GreyMatter;0.7202895528931231;3.0
118932;Hippocampus;0.36042538652088496;19.949937343260004
118932;Thalamus;0.7102708226877874;11.090536506409418
118932;WhiteMatter;0.8292019201007641;2.23606797749979
118932-PP;Amygdala;0.45427385892116184;18.138357147217054
118932-PP;GreyMatter;0.7202895528931231;3.0
118932-PP;Hippocampus;0.36042538652088496;19.949937343260004
118932-PP;Thalamus;0.7102708226877874;11.090536506409418
118932-PP;WhiteMatter;0.8292019201007641;2.23606797749979
120111;Amygdala;0.41955931180199213;15.264337522473747
120111;GreyMatter;0.702849513457244;3.0
120111;Hippocampus;0.36307181897450075;19.44222209522358
120111;Thalamus;0.6716878476592635;12.569805089976535
120111;WhiteMatter;0.8447157438989088;2.23606797749979
120111-PP;Amygdala;0.41955931180199213;15.264337522473747
120111-PP;GreyMatter;0.702849513457244;3.0
120111-PP;Hippocampus;0.36307181897450075;19.44222209522358
120111-PP;Thalamus;0.6716878476592635;12.569805089976535
120111-PP;WhiteMatter;0.8447157438989088;2.23606797749979
122317;Amygdala;0.5165149080521335;17.916472867168917
122317;GreyMatter;0.7205145618502355;2.8284271247461903
122317;Hippocampus;0.3804289748874132;19.1049731745428
122317;Thalamus;0.7245167373880245;12.649110640673518
122317;WhiteMatter;0.8316603473311162;2.449489742783178
122317-PP;Amygdala;0.5165149080521335;17.916472867168917
122317-PP;GreyMatter;0.7205145618502355;2.8284271247461903
122317-PP;Hippocampus;0.3804289748874132;19.1049731745428
122317-PP;Thalamus;0.7245167373880245;12.649110640673518
122317-PP;WhiteMatter;0.8316603473311162;2.449489742783178
122620;Amygdala;0.5022399203583873;17.204650534085253
122620;GreyMatter;0.7229034530387694;4.123105625617661
122620;Hippocampus;0.3846899651844344;20.12461179749811
122620;Thalamus;0.734277218055124;9.219544457292887
122620;WhiteMatter;0.8010080027884937;2.8284271247461903
122620-PP;Amygdala;0.5022399203583873;17.204650534085253
122620-PP;GreyMatter;0.7229034530387694;4.123105625617661
122620-PP;Hippocampus;0.3846899651844344;20.12461179749811
122620-PP;Thalamus;0.734277218055124;9.219544457292887
122620-PP;WhiteMatter;0.8010080027884937;2.8284271247461903
123117;Amygdala;0.42924945700265466;18.439088914585774
123117;GreyMatter;0.7064778395701494;4.242640687119285
123117;Hippocampus;0.36806264896152535;19.697715603592208
123117;Thalamus;0.6883951446931833;15.264337522473747
123117;WhiteMatter;0.8406694289996532;3.0
123117-PP;Amygdala;0.42924945700265466;18.439088914585774
123117-PP;GreyMatter;0.7064778395701494;4.242640687119285
123117-PP;Hippocampus;0.36806264896152535;19.697715603592208
123117-PP;Thalamus;0.6883951446931833;15.264337522473747
123117-PP;WhiteMatter;0.8406694289996532;3.0
123925;Amygdala;0.4729945103594829;16.278820596099706
123925;GreyMatter;0.6997388755092996;3.0
123925;Hippocampus;0.38937974907227424;20.12461179749811
123925;Thalamus;0.7402463217060671;10.44030650891055
123925;WhiteMatter;0.8265934305169438;3.0
123925-PP;Amygdala;0.4729945103594829;16.278820596099706
123925-PP;GreyMatter;0.6997388755092996;3.0
123925-PP;Hippocampus;0.38937974907227424;20.12461179749811
123925-PP;Thalamus;0.7402463217060671;10.44030650891055
123925-PP;WhiteMatter;0.8265934305169438;3.0
124422;Amygdala;0.5641194916652913;15.748015748023622
124422;GreyMatter;0.697799233109594;3.0
124422;Hippocampus;0.3928446159242371;19.026297590440446
124422;Thalamus;0.772506450338207;13.19090595827292
124422;WhiteMatter;0.7795840239810101;3.0
124422-PP;Amygdala;0.5641194916652913;15.748015748023622
124422-PP;GreyMatter;0.697799233109594;3.0
124422-PP;Hippocampus;0.3928446159242371;19.026297590440446
124422-PP;Thalamus;0.772506450338207;13.19090595827292
124422-PP;WhiteMatter;0.7795840239810101;3.0
