SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.5193113075849232;13.341664064126334
117122;GreyMatter;0.7100075639462188;1.7320508075688772
117122;Hippocampus;0.5918169622894619;14.352700094407323
117122;Thalamus;0.7925023335603825;14.45683229480096
117122;WhiteMatter;0.8006852097511171;3.4641016151377544
117122-PP;Amygdala;0.5193113075849232;13.341664064126334
117122-PP;GreyMatter;0.7100075639462188;1.7320508075688772
117122-PP;Hippocampus;0.5918169622894619;14.352700094407323
117122-PP;Thalamus;0.7925023335603825;14.45683229480096
117122-PP;WhiteMatter;0.8006852097511171;3.4641016151377544
118528;Amygdala;0.48965371621621623;13.341664064126334
118528;GreyMatter;0.7160268941997839;2.0
118528;Hippocampus;0.57373025363459;14.628738838327793
118528;Thalamus;0.759691338295055;13.92838827718412
118528;WhiteMatter;0.8122697188318924;3.1622776601683795
118528-PP;Amygdala;0.48965371621621623;13.341664064126334
118528-PP;GreyMatter;0.7160268941997839;2.0
118528-PP;Hippocampus;0.57373025363459;14.628738838327793
118528-PP;Thalamus;0.759691338295055;13.92838827718412
118528-PP;WhiteMatter;0.8122697188318924;3.1622776601683795
118730;Amygdala;0.6313389075904007;10.862780491200215
118730;GreyMatter;0.7195145720159959;1.4142135623730951
118730;Hippocampus;0.5485804308366725;11.704699910719626
118730;Thalamus;0.7578927120151964;8.602325267042627
118730;WhiteMatter;0.7926021854443503;3.1622776601683795
118730-PP;Amygdala;0.6313389075904007;10.862780491200215
118730-PP;GreyMatter;0.7195145720159959;1.4142135623730951
118730-PP;Hippocampus;0.5485804308366725;11.704699910719626
118730-PP;Thalamus;0.7578927120151964;8.602325267042627
118730-PP;WhiteMatter;0.7926021854443503;3.1622776601683795
118932;Amygdala;0.5980569362855852;11.789826122551595
118932;GreyMatter;0.7257801545886864;1.4142135623730951
118932;Hippocampus;0.569467681906648;13.416407864998739
118932;Thalamus;0.761047053739965;14.52583904633395
118932;WhiteMatter;0.8146956745641744;3.1622776601683795
118932-PP;Amygdala;0.5980569362855852;11.789826122551595
118932-PP;GreyMatter;0.7257801545886864;1.4142135623730951
118932-PP;Hippocampus;0.569467681906648;13.416407864998739
118932-PP;Thalamus;0.761047053739965;14.52583904633395
118932-PP;WhiteMatter;0.8146956745641744;3.1622776601683795
120111;Amygdala;0.5539472333435992;9.219544457292887
120111;GreyMatter;0.7130504828471298;1.4142135623730951
120111;Hippocampus;0.5648091860857818;12.449899597988733
120111;Thalamus;0.7381567614125754;15.937377450509228
120111;WhiteMatter;0.8321745124907054;3.0
120111-PP;Amygdala;0.5539472333435992;9.219544457292887
120111-PP;GreyMatter;0.7130504828471298;1.4142135623730951
120111-PP;Hippocampus;0.5648091860857818;12.449899597988733
120111-PP;Thalamus;0.7381567614125754;15.937377450509228
120111-PP;WhiteMatter;0.8321745124907054;3.0
122317;Amygdala;0.6375658279695728;12.36931687685298
122317;GreyMatter;0.7203039859677967;2.0
122317;Hippocampus;0.5824167001204336;12.884098726725126
122317;Thalamus;0.7918406172382815;9.695359714832659
122317;WhiteMatter;0.8156043692653829;3.7416573867739413
122317-PP;Amygdala;0.6375658279695728;12.36931687685298
122317-PP;GreyMatter;0.7203039859677967;2.0
122317-PP;Hippocampus;0.5824167001204336;12.884098726725126
122317-PP;Thalamus;0.7918406172382815;9.695359714832659
122317-PP;WhiteMatter;0.8156043692653829;3.7416573867739413
122620;Amygdala;0.6471747700394218;12.083045973594572
122620;GreyMatter;0.7272100487379641;2.0
122620;Hippocampus;0.6037579154988062;14.45683229480096
122620;Thalamus;0.7833618014290182;8.246211251235321
122620;WhiteMatter;0.7915460773205979;3.7416573867739413
122620-PP;Amygdala;0.6471747700394218;12.083045973594572
122620-PP;GreyMatter;0.7272100487379641;2.0
122620-PP;Hippocampus;0.6037579154988062;14.45683229480096
122620-PP;Thalamus;0.7833618014290182;8.246211251235321
122620-PP;WhiteMatter;0.7915460773205979;3.7416573867739413
123117;Amygdala;0.5629951166576235;12.727922061357855
123117;GreyMatter;0.7160025582306947;2.0
123117;Hippocampus;0.5800667363241093;13.416407864998739
123117;Thalamus;0.7417897363274665;16.34013463836819
123117;WhiteMatter;0.8231748691722899;3.7416573867739413
123117-PP;Amygdala;0.5629951166576235;12.727922061357855
123117-PP;GreyMatter;0.7160025582306947;2.0
123117-PP;Hippocampus;0.5800667363241093;13.416407864998739
123117-PP;Thalamus;0.7417897363274665;16.34013463836819
123117-PP;WhiteMatter;0.8231748691722899;3.7416573867739413
123925;Amygdala;0.5653170359052712;11.180339887498949
123925;GreyMatter;0.7041523953184938;2.0
123925;Hippocampus;0.5663526966781752;14.212670403551895
123925;Thalamus;0.7885664311523325;11.575836902790225
123925;WhiteMatter;0.8116229727954654;3.605551275463989
123925-PP;Amygdala;0.5653170359052712;11.180339887498949
123925-PP;GreyMatter;0.7041523953184938;2.0
123925-PP;Hippocampus;0.5663526966781752;14.212670403551895
123925-PP;Thalamus;0.7885664311523325;11.575836902790225
123925-PP;WhiteMatter;0.8116229727954654;3.605551275463989
124422;Amygdala;0.6838219784855516;10.295630140987
124422;GreyMatter;0.6838324508908707;2.0
124422;Hippocampus;0.6083589650805138;12.884098726725126
124422;Thalamus;0.8122861742805394;10.862780491200215
124422;WhiteMatter;0.7616346370022984;4.123105625617661
124422-PP;Amygdala;0.6838219784855516;10.295630140987
124422-PP;GreyMatter;0.6838324508908707;2.0
124422-PP;Hippocampus;0.6083589650805138;12.884098726725126
124422-PP;Thalamus;0.8122861742805394;10.862780491200215
124422-PP;WhiteMatter;0.7616346370022984;4.123105625617661
